IpAddr,AddrType,Proto,Port,PortState,Reason,TTL,ServiceName,Banner
81.177.139.73,ipv4,tcp,443,open,syn-ack,47,,
79.174.12.125,ipv4,tcp,80,open,syn-ack,46,,
79.174.12.107,ipv4,tcp,80,open,syn-ack,47,,
78.140.223.128,ipv4,tcp,80,open,syn-ack,114,,
79.140.29.98,ipv4,tcp,80,open,syn-ack,48,,
82.146.34.127,ipv4,tcp,80,open,syn-ack,48,,
84.201.128.92,ipv4,tcp,80,open,syn-ack,47,,
84.237.43.51,ipv4,tcp,80,open,syn-ack,47,,
85.26.142.66,ipv4,tcp,80,open,syn-ack,53,,
77.72.85.154,ipv4,tcp,80,open,syn-ack,50,,
79.173.77.94,ipv4,tcp,80,open,syn-ack,51,,
80.87.145.28,ipv4,tcp,80,open,syn-ack,46,,
62.33.79.144,ipv4,tcp,443,open,syn-ack,52,,
46.163.188.143,ipv4,tcp,443,open,syn-ack,49,,
80.71.152.35,ipv4,tcp,3389,open,syn-ack,51,,
62.113.116.127,ipv4,tcp,3389,open,syn-ack,115,,
46.173.211.227,ipv4,tcp,3389,open,syn-ack,117,,
80.87.196.218,ipv4,tcp,443,open,syn-ack,48,,
80.87.196.121,ipv4,tcp,443,open,syn-ack,46,,
81.29.129.242,ipv4,tcp,443,open,syn-ack,49,,
80.87.196.43,ipv4,tcp,443,open,syn-ack,48,,
80.252.142.25,ipv4,tcp,443,open,syn-ack,52,,
84.201.164.229,ipv4,tcp,3389,open,syn-ack,111,,
81.29.129.232,ipv4,tcp,443,open,syn-ack,50,,
84.201.145.158,ipv4,tcp,443,open,syn-ack,44,,
84.38.189.48,ipv4,tcp,443,open,syn-ack,49,,
83.222.105.2,ipv4,tcp,443,open,syn-ack,45,,
85.12.222.35,ipv4,tcp,443,open,syn-ack,48,,
84.201.160.94,ipv4,tcp,443,open,syn-ack,47,,
84.52.77.210,ipv4,tcp,443,open,syn-ack,239,,
83.217.197.152,ipv4,tcp,443,open,syn-ack,47,,
82.148.1.222,ipv4,tcp,443,open,syn-ack,47,,
85.28.15.166,ipv4,tcp,80,open,syn-ack,50,,
51.250.11.166,ipv4,tcp,443,open,syn-ack,47,,
85.30.200.173,ipv4,tcp,80,open,syn-ack,45,,
82.146.49.133,ipv4,tcp,443,open,syn-ack,46,,
81.195.235.180,ipv4,tcp,443,open,syn-ack,46,,
62.78.56.17,ipv4,tcp,443,open,syn-ack,48,,
62.140.236.158,ipv4,tcp,443,open,syn-ack,53,,
62.249.150.66,ipv4,tcp,80,open,syn-ack,114,,
62.205.191.253,ipv4,tcp,80,open,syn-ack,49,,
80.85.158.70,ipv4,tcp,3389,open,syn-ack,109,,
62.233.46.24,ipv4,tcp,80,open,syn-ack,45,,
62.113.113.242,ipv4,tcp,443,open,syn-ack,53,,
62.76.123.3,ipv4,tcp,80,open,syn-ack,54,,
80.68.70.34,ipv4,tcp,443,open,syn-ack,56,,
82.148.30.135,ipv4,tcp,443,open,syn-ack,48,,
83.68.44.170,ipv4,tcp,443,open,syn-ack,243,,
78.25.84.231,ipv4,tcp,3389,open,syn-ack,118,,
62.173.149.24,ipv4,tcp,3389,open,syn-ack,114,,
62.84.115.159,ipv4,tcp,3389,open,syn-ack,111,,
62.84.126.164,ipv4,tcp,80,open,syn-ack,47,,
51.250.5.120,ipv4,tcp,80,open,syn-ack,47,,
62.78.86.82,ipv4,tcp,80,open,syn-ack,51,,
62.213.112.51,ipv4,tcp,80,open,syn-ack,117,,
51.250.25.209,ipv4,tcp,80,open,syn-ack,44,,
62.106.69.127,ipv4,tcp,80,open,syn-ack,50,,
46.232.19.92,ipv4,tcp,80,open,syn-ack,41,,
81.211.33.229,ipv4,tcp,443,open,syn-ack,53,,
82.209.64.23,ipv4,tcp,443,open,syn-ack,41,,
80.237.85.18,ipv4,tcp,80,open,syn-ack,50,,
80.66.84.198,ipv4,tcp,80,open,syn-ack,52,,
81.19.72.17,ipv4,tcp,80,open,syn-ack,49,,
80.66.84.163,ipv4,tcp,80,open,syn-ack,52,,
82.202.166.60,ipv4,tcp,3389,open,syn-ack,111,,
62.122.215.106,ipv4,tcp,3389,open,syn-ack,116,,
77.221.151.75,ipv4,tcp,80,open,syn-ack,46,,
77.222.42.14,ipv4,tcp,443,open,syn-ack,49,,
78.156.231.61,ipv4,tcp,80,open,syn-ack,49,,
78.139.80.205,ipv4,tcp,80,open,syn-ack,49,,
77.222.52.18,ipv4,tcp,80,open,syn-ack,47,,
77.83.117.146,ipv4,tcp,443,open,syn-ack,43,,
77.50.61.243,ipv4,tcp,443,open,syn-ack,109,,
82.138.34.173,ipv4,tcp,443,open,syn-ack,49,,
82.151.113.171,ipv4,tcp,443,open,syn-ack,114,,
78.108.90.21,ipv4,tcp,80,open,syn-ack,48,,
80.64.169.201,ipv4,tcp,80,open,syn-ack,46,,
80.76.245.1,ipv4,tcp,80,open,syn-ack,242,,
80.234.90.36,ipv4,tcp,80,open,syn-ack,51,,
81.163.28.250,ipv4,tcp,80,open,syn-ack,50,,
82.193.148.221,ipv4,tcp,80,open,syn-ack,43,,
62.231.161.49,ipv4,tcp,80,open,syn-ack,241,,
80.92.221.99,ipv4,tcp,80,open,syn-ack,43,,
77.94.120.216,ipv4,tcp,80,open,syn-ack,51,,
77.72.85.226,ipv4,tcp,80,open,syn-ack,50,,
77.221.146.66,ipv4,tcp,443,open,syn-ack,48,,
80.71.152.73,ipv4,tcp,3389,open,syn-ack,51,,
62.113.116.87,ipv4,tcp,3389,open,syn-ack,117,,
77.91.108.239,ipv4,tcp,443,open,syn-ack,50,,
77.95.132.78,ipv4,tcp,443,open,syn-ack,49,,
46.174.104.41,ipv4,tcp,3389,open,syn-ack,112,,
82.200.18.248,ipv4,tcp,443,open,syn-ack,47,,
83.243.78.7,ipv4,tcp,443,open,syn-ack,52,,
84.38.189.33,ipv4,tcp,443,open,syn-ack,114,,
85.12.228.230,ipv4,tcp,443,open,syn-ack,50,,
84.38.182.220,ipv4,tcp,443,open,syn-ack,50,,
84.23.55.119,ipv4,tcp,443,open,syn-ack,48,,
62.152.88.169,ipv4,tcp,443,open,syn-ack,45,,
84.237.74.204,ipv4,tcp,443,open,syn-ack,47,,
84.201.139.228,ipv4,tcp,443,open,syn-ack,44,,
84.47.152.34,ipv4,tcp,443,open,syn-ack,118,,
79.120.11.252,ipv4,tcp,443,open,syn-ack,55,,
83.239.202.34,ipv4,tcp,80,open,syn-ack,113,,
46.254.16.152,ipv4,tcp,443,open,syn-ack,50,,
46.252.240.123,ipv4,tcp,443,open,syn-ack,49,,
77.50.104.197,ipv4,tcp,443,open,syn-ack,45,,
81.200.20.18,ipv4,tcp,443,open,syn-ack,117,,
62.109.25.38,ipv4,tcp,443,open,syn-ack,48,,
62.173.149.130,ipv4,tcp,80,open,syn-ack,50,,
62.176.9.197,ipv4,tcp,80,open,syn-ack,50,,
62.109.15.234,ipv4,tcp,443,open,syn-ack,47,,
82.202.178.67,ipv4,tcp,80,open,syn-ack,51,,
83.242.133.115,ipv4,tcp,80,open,syn-ack,39,,
62.109.16.72,ipv4,tcp,443,open,syn-ack,48,,
46.163.156.145,ipv4,tcp,80,open,syn-ack,44,,
46.252.240.163,ipv4,tcp,80,open,syn-ack,48,,
82.200.37.254,ipv4,tcp,443,open,syn-ack,51,,
81.90.182.24,ipv4,tcp,443,open,syn-ack,48,,
82.146.37.38,ipv4,tcp,443,open,syn-ack,47,,
82.146.37.140,ipv4,tcp,443,open,syn-ack,48,,
84.51.98.67,ipv4,tcp,443,open,syn-ack,54,,
51.250.34.85,ipv4,tcp,3389,open,syn-ack,44,,
46.174.55.7,ipv4,tcp,80,open,syn-ack,52,,
81.200.240.20,ipv4,tcp,3389,open,syn-ack,115,,
46.138.250.192,ipv4,tcp,80,open,syn-ack,46,,
80.76.42.61,ipv4,tcp,80,open,syn-ack,51,,
80.76.42.105,ipv4,tcp,80,open,syn-ack,51,,
79.137.152.6,ipv4,tcp,80,open,syn-ack,51,,
77.247.243.102,ipv4,tcp,80,open,syn-ack,49,,
81.90.2.173,ipv4,tcp,443,open,syn-ack,114,,
81.211.33.61,ipv4,tcp,443,open,syn-ack,116,,
77.244.219.106,ipv4,tcp,80,open,syn-ack,48,,
82.146.48.117,ipv4,tcp,80,open,syn-ack,47,,
82.146.48.129,ipv4,tcp,80,open,syn-ack,48,,
83.234.116.10,ipv4,tcp,80,open,syn-ack,51,,
79.142.82.50,ipv4,tcp,443,open,syn-ack,247,,
77.223.120.226,ipv4,tcp,443,open,syn-ack,48,,
81.24.122.110,ipv4,tcp,443,open,syn-ack,48,,
81.211.32.76,ipv4,tcp,443,open,syn-ack,118,,
81.177.139.164,ipv4,tcp,443,open,syn-ack,47,,
81.94.142.113,ipv4,tcp,80,open,syn-ack,49,,
78.155.217.191,ipv4,tcp,80,open,syn-ack,50,,
80.251.48.138,ipv4,tcp,80,open,syn-ack,48,,
80.85.159.130,ipv4,tcp,80,open,syn-ack,51,,
79.172.51.207,ipv4,tcp,80,open,syn-ack,43,,
79.174.12.231,ipv4,tcp,80,open,syn-ack,46,,
62.109.3.229,ipv4,tcp,443,open,syn-ack,46,,
46.191.192.42,ipv4,tcp,443,open,syn-ack,47,,
46.150.170.108,ipv4,tcp,3389,open,syn-ack,111,,
81.200.113.195,ipv4,tcp,443,open,syn-ack,56,,
62.233.50.15,ipv4,tcp,3389,open,syn-ack,119,,
81.200.208.237,ipv4,tcp,443,open,syn-ack,50,,
83.217.9.164,ipv4,tcp,443,open,syn-ack,47,,
77.88.6.106,ipv4,tcp,3389,open,syn-ack,57,,
62.33.133.39,ipv4,tcp,443,open,syn-ack,51,,
84.201.172.170,ipv4,tcp,443,open,syn-ack,47,,
81.177.141.118,ipv4,tcp,443,open,syn-ack,47,,
80.68.7.198,ipv4,tcp,443,open,syn-ack,52,,
81.5.119.113,ipv4,tcp,443,open,syn-ack,45,,
83.171.125.172,ipv4,tcp,443,open,syn-ack,48,,
84.201.145.144,ipv4,tcp,443,open,syn-ack,45,,
46.253.143.176,ipv4,tcp,80,open,syn-ack,50,,
46.146.94.204,ipv4,tcp,3389,open,syn-ack,111,,
84.201.180.66,ipv4,tcp,443,open,syn-ack,46,,
83.136.242.190,ipv4,tcp,443,open,syn-ack,45,,
62.113.89.96,ipv4,tcp,443,open,syn-ack,53,,
83.220.175.147,ipv4,tcp,443,open,syn-ack,47,,
83.171.104.13,ipv4,tcp,443,open,syn-ack,113,,
62.105.148.108,ipv4,tcp,80,open,syn-ack,53,,
62.105.148.14,ipv4,tcp,80,open,syn-ack,117,,
46.232.124.80,ipv4,tcp,80,open,syn-ack,42,,
62.205.191.245,ipv4,tcp,80,open,syn-ack,49,,
62.109.14.201,ipv4,tcp,80,open,syn-ack,48,,
62.84.115.57,ipv4,tcp,80,open,syn-ack,42,,
83.102.207.100,ipv4,tcp,3389,open,syn-ack,114,,
83.69.226.19,ipv4,tcp,443,open,syn-ack,47,,
78.155.208.62,ipv4,tcp,443,open,syn-ack,53,,
62.113.112.143,ipv4,tcp,3389,open,syn-ack,115,,
46.233.249.33,ipv4,tcp,80,open,syn-ack,49,,
46.232.116.180,ipv4,tcp,80,open,syn-ack,43,,
84.53.221.201,ipv4,tcp,443,open,syn-ack,51,,
46.164.214.119,ipv4,tcp,80,open,syn-ack,49,,
82.146.62.33,ipv4,tcp,443,open,syn-ack,48,,
79.164.24.85,ipv4,tcp,80,open,syn-ack,111,,
81.177.166.79,ipv4,tcp,3389,open,syn-ack,110,,
78.140.57.157,ipv4,tcp,80,open,syn-ack,49,,
80.66.84.16,ipv4,tcp,80,open,syn-ack,52,,
80.76.42.116,ipv4,tcp,80,open,syn-ack,51,,
80.245.244.62,ipv4,tcp,80,open,syn-ack,246,,
78.31.180.208,ipv4,tcp,3389,open,syn-ack,108,,
77.37.236.56,ipv4,tcp,80,open,syn-ack,51,,
81.200.116.22,ipv4,tcp,443,open,syn-ack,56,,
82.112.44.54,ipv4,tcp,443,open,syn-ack,241,,
77.245.215.81,ipv4,tcp,80,open,syn-ack,50,,
79.137.221.154,ipv4,tcp,443,open,syn-ack,51,,
84.53.245.185,ipv4,tcp,80,open,syn-ack,51,,
62.152.44.209,ipv4,tcp,3389,open,syn-ack,112,,
80.78.124.99,ipv4,tcp,443,open,syn-ack,50,,
62.213.6.247,ipv4,tcp,443,open,syn-ack,50,,
77.83.117.129,ipv4,tcp,443,open,syn-ack,43,,
51.250.15.135,ipv4,tcp,3389,open,syn-ack,44,,
82.202.162.60,ipv4,tcp,443,open,syn-ack,47,,
82.148.13.28,ipv4,tcp,443,open,syn-ack,49,,
80.249.146.79,ipv4,tcp,443,open,syn-ack,50,,
81.4.201.115,ipv4,tcp,80,open,syn-ack,51,,
79.175.5.73,ipv4,tcp,80,open,syn-ack,52,,
80.68.67.7,ipv4,tcp,80,open,syn-ack,118,,
79.134.7.85,ipv4,tcp,80,open,syn-ack,50,,
80.89.156.103,ipv4,tcp,80,open,syn-ack,49,,
80.87.145.19,ipv4,tcp,80,open,syn-ack,47,,
85.12.211.62,ipv4,tcp,80,open,syn-ack,46,,
79.142.163.177,ipv4,tcp,80,open,syn-ack,42,,
77.72.85.149,ipv4,tcp,80,open,syn-ack,50,,
77.223.96.202,ipv4,tcp,80,open,syn-ack,48,,
80.71.150.194,ipv4,tcp,3389,open,syn-ack,51,,
81.30.54.182,ipv4,tcp,443,open,syn-ack,49,,
77.238.230.235,ipv4,tcp,443,open,syn-ack,49,,
77.232.41.160,ipv4,tcp,3389,open,syn-ack,117,,
82.202.160.19,ipv4,tcp,443,open,syn-ack,46,,
46.232.127.33,ipv4,tcp,443,open,syn-ack,41,,
80.240.55.253,ipv4,tcp,443,open,syn-ack,115,,
81.200.80.74,ipv4,tcp,443,open,syn-ack,49,,
80.93.181.70,ipv4,tcp,443,open,syn-ack,47,,
81.29.130.14,ipv4,tcp,443,open,syn-ack,49,,
81.222.128.29,ipv4,tcp,443,open,syn-ack,52,,
46.166.205.95,ipv4,tcp,80,open,syn-ack,241,,
84.52.84.55,ipv4,tcp,443,open,syn-ack,239,,
84.201.165.219,ipv4,tcp,443,open,syn-ack,47,,
46.52.152.138,ipv4,tcp,3389,open,syn-ack,112,,
84.201.165.106,ipv4,tcp,443,open,syn-ack,47,,
82.202.167.135,ipv4,tcp,443,open,syn-ack,47,,
83.149.213.20,ipv4,tcp,443,open,syn-ack,48,,
84.23.34.213,ipv4,tcp,443,open,syn-ack,50,,
84.201.159.246,ipv4,tcp,443,open,syn-ack,47,,
84.204.72.196,ipv4,tcp,443,open,syn-ack,53,,
46.254.17.6,ipv4,tcp,443,open,syn-ack,50,,
62.173.129.30,ipv4,tcp,80,open,syn-ack,49,,
62.183.30.149,ipv4,tcp,80,open,syn-ack,47,,
62.33.9.236,ipv4,tcp,80,open,syn-ack,52,,
78.29.15.230,ipv4,tcp,80,open,syn-ack,113,,
82.148.30.139,ipv4,tcp,443,open,syn-ack,48,,
62.183.115.150,ipv4,tcp,3389,open,syn-ack,111,,
84.22.139.116,ipv4,tcp,443,open,syn-ack,50,,
46.174.252.179,ipv4,tcp,3389,open,syn-ack,113,,
62.173.149.109,ipv4,tcp,3389,open,syn-ack,114,,
46.174.54.192,ipv4,tcp,80,open,syn-ack,52,,
84.23.54.87,ipv4,tcp,443,open,syn-ack,49,,
83.234.11.164,ipv4,tcp,443,open,syn-ack,51,,
46.180.199.121,ipv4,tcp,80,open,syn-ack,46,,
79.174.71.5,ipv4,tcp,80,open,syn-ack,47,,
80.66.84.178,ipv4,tcp,80,open,syn-ack,52,,
78.37.26.182,ipv4,tcp,443,open,syn-ack,48,,
78.107.216.39,ipv4,tcp,80,open,syn-ack,240,,
78.24.216.69,ipv4,tcp,80,open,syn-ack,48,,
77.241.17.81,ipv4,tcp,80,open,syn-ack,49,,
81.222.228.20,ipv4,tcp,443,open,syn-ack,51,,
78.85.22.118,ipv4,tcp,80,open,syn-ack,48,,
79.122.176.169,ipv4,tcp,80,open,syn-ack,47,,
79.137.221.162,ipv4,tcp,443,open,syn-ack,52,,
62.113.113.110,ipv4,tcp,3389,open,syn-ack,117,,
77.223.122.27,ipv4,tcp,443,open,syn-ack,47,,
62.109.22.115,ipv4,tcp,443,open,syn-ack,48,,
81.177.139.4,ipv4,tcp,443,open,syn-ack,47,,
79.143.24.156,ipv4,tcp,443,open,syn-ack,50,,
78.36.156.83,ipv4,tcp,443,open,syn-ack,48,,
82.162.195.186,ipv4,tcp,443,open,syn-ack,47,,
82.148.13.80,ipv4,tcp,443,open,syn-ack,49,,
81.177.139.123,ipv4,tcp,443,open,syn-ack,47,,
81.211.112.150,ipv4,tcp,443,open,syn-ack,118,,
82.200.81.251,ipv4,tcp,443,open,syn-ack,115,,
79.173.87.231,ipv4,tcp,80,open,syn-ack,51,,
79.174.12.169,ipv4,tcp,80,open,syn-ack,48,,
78.24.219.210,ipv4,tcp,443,open,syn-ack,48,,
80.87.144.165,ipv4,tcp,80,open,syn-ack,48,,
85.12.231.73,ipv4,tcp,80,open,syn-ack,45,,
46.235.67.120,ipv4,tcp,443,open,syn-ack,53,,
81.5.119.180,ipv4,tcp,443,open,syn-ack,45,,
80.71.150.225,ipv4,tcp,3389,open,syn-ack,51,,
81.176.95.186,ipv4,tcp,443,open,syn-ack,46,,
82.151.221.161,ipv4,tcp,443,open,syn-ack,47,,
82.146.39.2,ipv4,tcp,443,open,syn-ack,48,,
77.233.12.226,ipv4,tcp,443,open,syn-ack,52,,
83.167.18.227,ipv4,tcp,443,open,syn-ack,46,,
46.232.219.2,ipv4,tcp,443,open,syn-ack,56,,
80.87.196.145,ipv4,tcp,443,open,syn-ack,48,,
82.116.58.109,ipv4,tcp,443,open,syn-ack,52,,
81.16.141.126,ipv4,tcp,443,open,syn-ack,49,,
81.163.57.49,ipv4,tcp,443,open,syn-ack,50,,
81.28.169.159,ipv4,tcp,443,open,syn-ack,49,,
80.93.181.69,ipv4,tcp,443,open,syn-ack,47,,
84.201.186.100,ipv4,tcp,443,open,syn-ack,47,,
84.201.165.209,ipv4,tcp,443,open,syn-ack,42,,
84.16.133.42,ipv4,tcp,443,open,syn-ack,54,,
82.146.49.92,ipv4,tcp,443,open,syn-ack,48,,
85.26.150.211,ipv4,tcp,80,open,syn-ack,52,,
51.250.11.26,ipv4,tcp,443,open,syn-ack,46,,
83.171.124.67,ipv4,tcp,443,open,syn-ack,48,,
82.114.241.90,ipv4,tcp,443,open,syn-ack,54,,
62.148.224.178,ipv4,tcp,443,open,syn-ack,47,,
82.114.241.69,ipv4,tcp,443,open,syn-ack,53,,
62.109.15.12,ipv4,tcp,80,open,syn-ack,46,,
77.75.4.162,ipv4,tcp,80,open,syn-ack,55,,
62.109.15.121,ipv4,tcp,80,open,syn-ack,46,,
62.113.89.135,ipv4,tcp,80,open,syn-ack,52,,
82.202.241.202,ipv4,tcp,443,open,syn-ack,50,,
82.138.51.74,ipv4,tcp,443,open,syn-ack,49,,
81.177.136.113,ipv4,tcp,443,open,syn-ack,47,,
62.76.4.64,ipv4,tcp,3389,open,syn-ack,109,,
62.89.194.93,ipv4,tcp,80,open,syn-ack,50,,
81.177.159.11,ipv4,tcp,3389,open,syn-ack,110,,
81.177.166.137,ipv4,tcp,3389,open,syn-ack,110,,
80.66.84.57,ipv4,tcp,80,open,syn-ack,52,,
81.95.142.232,ipv4,tcp,3389,open,syn-ack,115,,
81.177.102.200,ipv4,tcp,3389,open,syn-ack,111,,
82.112.44.58,ipv4,tcp,443,open,syn-ack,241,,
82.162.56.67,ipv4,tcp,443,open,syn-ack,112,,
79.122.176.88,ipv4,tcp,80,open,syn-ack,47,,
83.68.35.41,ipv4,tcp,80,open,syn-ack,51,,
78.140.9.38,ipv4,tcp,80,open,syn-ack,48,,
62.109.2.163,ipv4,tcp,443,open,syn-ack,48,,
81.177.159.116,ipv4,tcp,443,open,syn-ack,46,,
82.146.40.90,ipv4,tcp,443,open,syn-ack,48,,
83.222.218.116,ipv4,tcp,443,open,syn-ack,53,,
79.174.68.189,ipv4,tcp,80,open,syn-ack,110,,
77.246.145.91,ipv4,tcp,80,open,syn-ack,46,,
80.237.2.176,ipv4,tcp,80,open,syn-ack,51,,
79.174.12.227,ipv4,tcp,80,open,syn-ack,46,,
79.174.13.9,ipv4,tcp,80,open,syn-ack,48,,
79.175.45.250,ipv4,tcp,80,open,syn-ack,54,,
83.171.88.137,ipv4,tcp,80,open,syn-ack,48,,
84.201.148.36,ipv4,tcp,80,open,syn-ack,47,,
84.54.236.53,ipv4,tcp,80,open,syn-ack,46,,
46.229.212.229,ipv4,tcp,443,open,syn-ack,51,,
46.229.213.47,ipv4,tcp,443,open,syn-ack,51,,
77.246.159.243,ipv4,tcp,80,open,syn-ack,47,,
79.141.74.53,ipv4,tcp,3389,open,syn-ack,113,,
80.249.149.58,ipv4,tcp,443,open,syn-ack,50,,
77.244.209.243,ipv4,tcp,443,open,syn-ack,46,,
51.250.17.184,ipv4,tcp,3389,open,syn-ack,111,,
46.232.219.90,ipv4,tcp,443,open,syn-ack,56,,
80.87.144.124,ipv4,tcp,443,open,syn-ack,47,,
81.177.141.157,ipv4,tcp,443,open,syn-ack,47,,
81.177.161.191,ipv4,tcp,443,open,syn-ack,44,,
80.249.148.178,ipv4,tcp,443,open,syn-ack,47,,
84.52.124.124,ipv4,tcp,443,open,syn-ack,46,,
51.250.10.20,ipv4,tcp,80,open,syn-ack,44,,
46.188.98.13,ipv4,tcp,80,open,syn-ack,50,,
85.26.220.149,ipv4,tcp,443,open,syn-ack,51,,
46.160.159.14,ipv4,tcp,3389,open,syn-ack,112,,
82.202.253.204,ipv4,tcp,443,open,syn-ack,48,,
81.30.197.77,ipv4,tcp,443,open,syn-ack,239,,
81.161.114.71,ipv4,tcp,443,open,syn-ack,113,,
82.202.193.170,ipv4,tcp,443,open,syn-ack,49,,
62.109.12.97,ipv4,tcp,443,open,syn-ack,48,,
81.211.41.91,ipv4,tcp,443,open,syn-ack,53,,
83.143.200.29,ipv4,tcp,443,open,syn-ack,45,,
77.87.96.230,ipv4,tcp,443,open,syn-ack,50,,
46.243.201.229,ipv4,tcp,443,open,syn-ack,45,,
83.220.235.225,ipv4,tcp,443,open,syn-ack,112,,
62.109.14.153,ipv4,tcp,80,open,syn-ack,111,,
46.254.18.226,ipv4,tcp,80,open,syn-ack,50,,
62.231.177.149,ipv4,tcp,80,open,syn-ack,48,,
84.201.150.151,ipv4,tcp,80,open,syn-ack,44,,
83.136.233.29,ipv4,tcp,80,open,syn-ack,48,,
84.237.85.205,ipv4,tcp,80,open,syn-ack,48,,
82.146.57.116,ipv4,tcp,443,open,syn-ack,48,,
84.38.188.12,ipv4,tcp,443,open,syn-ack,49,,
83.69.205.162,ipv4,tcp,443,open,syn-ack,46,,
46.232.116.74,ipv4,tcp,80,open,syn-ack,42,,
62.122.102.66,ipv4,tcp,80,open,syn-ack,47,,
46.160.139.118,ipv4,tcp,80,open,syn-ack,49,,
46.167.84.182,ipv4,tcp,80,open,syn-ack,50,,
46.147.162.74,ipv4,tcp,80,open,syn-ack,48,,
80.68.247.32,ipv4,tcp,80,open,syn-ack,54,,
80.66.84.176,ipv4,tcp,80,open,syn-ack,52,,
79.165.70.236,ipv4,tcp,80,open,syn-ack,46,,
80.249.131.230,ipv4,tcp,80,open,syn-ack,50,,
80.66.84.213,ipv4,tcp,80,open,syn-ack,52,,
81.24.82.16,ipv4,tcp,80,open,syn-ack,48,,
62.105.48.168,ipv4,tcp,3389,open,syn-ack,110,,
51.250.38.245,ipv4,tcp,3389,open,syn-ack,111,,
80.237.93.153,ipv4,tcp,3389,open,syn-ack,114,,
78.155.211.88,ipv4,tcp,80,open,syn-ack,52,,
80.93.180.141,ipv4,tcp,443,open,syn-ack,48,,
77.233.190.45,ipv4,tcp,80,open,syn-ack,243,,
77.51.189.30,ipv4,tcp,443,open,syn-ack,51,,
82.146.60.87,ipv4,tcp,443,open,syn-ack,48,,
81.177.139.15,ipv4,tcp,443,open,syn-ack,47,,
81.200.255.38,ipv4,tcp,443,open,syn-ack,50,,
78.29.43.80,ipv4,tcp,80,open,syn-ack,50,,
80.89.156.106,ipv4,tcp,80,open,syn-ack,49,,
80.82.86.50,ipv4,tcp,80,open,syn-ack,108,,
78.155.217.89,ipv4,tcp,80,open,syn-ack,50,,
84.201.188.119,ipv4,tcp,80,open,syn-ack,45,,
79.142.163.166,ipv4,tcp,80,open,syn-ack,42,,
84.201.168.187,ipv4,tcp,80,open,syn-ack,44,,
81.29.130.66,ipv4,tcp,80,open,syn-ack,50,,
80.78.254.97,ipv4,tcp,80,open,syn-ack,49,,
77.37.134.79,ipv4,tcp,80,open,syn-ack,46,,
80.71.152.131,ipv4,tcp,3389,open,syn-ack,51,,
82.146.43.209,ipv4,tcp,443,open,syn-ack,48,,
62.33.74.42,ipv4,tcp,3389,open,syn-ack,113,,
62.113.116.79,ipv4,tcp,3389,open,syn-ack,117,,
83.97.106.207,ipv4,tcp,443,open,syn-ack,47,,
81.177.141.162,ipv4,tcp,443,open,syn-ack,47,,
46.235.220.82,ipv4,tcp,80,open,syn-ack,50,,
85.12.228.73,ipv4,tcp,443,open,syn-ack,45,,
62.113.96.215,ipv4,tcp,443,open,syn-ack,49,,
46.48.71.84,ipv4,tcp,80,open,syn-ack,43,,
84.38.183.188,ipv4,tcp,443,open,syn-ack,49,,
84.54.207.81,ipv4,tcp,443,open,syn-ack,114,,
85.26.214.228,ipv4,tcp,443,open,syn-ack,53,,
46.254.16.130,ipv4,tcp,443,open,syn-ack,49,,
77.233.213.55,ipv4,tcp,443,open,syn-ack,52,,
83.171.124.63,ipv4,tcp,443,open,syn-ack,48,,
81.211.21.110,ipv4,tcp,443,open,syn-ack,53,,
51.250.31.253,ipv4,tcp,443,open,syn-ack,44,,
62.165.13.170,ipv4,tcp,443,open,syn-ack,51,,
62.141.114.158,ipv4,tcp,80,open,syn-ack,53,,
46.191.162.23,ipv4,tcp,80,open,syn-ack,45,,
62.148.227.28,ipv4,tcp,80,open,syn-ack,52,,
62.173.148.188,ipv4,tcp,80,open,syn-ack,50,,
62.176.9.183,ipv4,tcp,80,open,syn-ack,50,,
62.176.10.6,ipv4,tcp,80,open,syn-ack,49,,
84.201.130.38,ipv4,tcp,80,open,syn-ack,44,,
46.52.214.76,ipv4,tcp,80,open,syn-ack,46,,
81.177.136.47,ipv4,tcp,443,open,syn-ack,47,,
82.146.37.73,ipv4,tcp,443,open,syn-ack,48,,
82.146.37.154,ipv4,tcp,443,open,syn-ack,48,,
46.229.223.254,ipv4,tcp,3389,open,syn-ack,117,,
51.250.25.246,ipv4,tcp,80,open,syn-ack,46,,
62.78.86.159,ipv4,tcp,80,open,syn-ack,51,,
80.234.40.165,ipv4,tcp,3389,open,syn-ack,113,,
80.64.171.244,ipv4,tcp,80,open,syn-ack,48,,
79.170.152.126,ipv4,tcp,80,open,syn-ack,55,,
80.66.84.15,ipv4,tcp,80,open,syn-ack,52,,
79.174.15.26,ipv4,tcp,80,open,syn-ack,49,,
79.137.209.167,ipv4,tcp,80,open,syn-ack,51,,
81.163.16.68,ipv4,tcp,443,open,syn-ack,50,,
81.211.33.84,ipv4,tcp,443,open,syn-ack,53,,
77.51.199.116,ipv4,tcp,443,open,syn-ack,48,,
81.200.116.68,ipv4,tcp,443,open,syn-ack,56,,
78.155.211.64,ipv4,tcp,80,open,syn-ack,52,,
78.139.80.154,ipv4,tcp,80,open,syn-ack,49,,
62.113.113.120,ipv4,tcp,3389,open,syn-ack,117,,
62.113.119.110,ipv4,tcp,443,open,syn-ack,53,,
81.177.159.178,ipv4,tcp,443,open,syn-ack,46,,
82.112.43.18,ipv4,tcp,443,open,syn-ack,241,,
